NAME,POSITION,LEAGUE,actual_eur_m,predicted_eur_m,gap_pct,base_value_log,APPS,MINS,ATT_GOALS,ATT_XG,ATT_GOALS VS XG,ATT_SHOTS,ATT_SOT,ATT_CONV %,ATT_XG PER SHOT,CAR_TOTAL (ALL CARRIES),CAR_DISTANCE (M) (ALL CARRIES),CAR_AVG (M) (ALL CARRIES),CAR_TOTAL (PROGRESSIVE),CAR_DISTANCE (M) (PROGRESSIVE),CAR_AVG (M) (PROGRESSIVE),CAR_ENDED WITH SHOT,CAR_ENDED WITH GOAL,CAR_ENDED WITH CHANCE,CAR_ENDED WITH ASSIST,DEF_TACKLES,DEF_INTS,DEF_POS WON,DEF_BLOCKS,DEF_CLEARANCES,DEF_TOTAL (GROUND DUELS),DEF_WON (GROUND DUELS),DEF_% (GROUND DUELS),DEF_TOTAL (AERIAL DUELS),DEF_WON (AERIAL DUELS),DEF_% (AERIAL DUELS),PAS_TOTAL (OPEN PLAY PASSES),PAS_SUCCESSFUL (OPEN PLAY PASSES),PAS_% (OPEN PLAY PASSES),PAS_TOTAL (FINAL THIRD PASSES),PAS_SUCCESSFUL (FINAL THIRD PASSES),PAS_% (FINAL THIRD PASSES),PAS_TOTAL (CROSSES),PAS_SUCCESSFUL (CROSSES),PAS_% (CROSSES),PAS_THROUGH BALLS,Age,CONTRACT_YEARS_LEFT,CLUB_STRENGTH,LEAGUE_Bundesliga,LEAGUE_La Liga,LEAGUE_Ligue 1,LEAGUE_Multi-league,LEAGUE_Premier League,LEAGUE_Serie A,POSITION_AM,POSITION_CB,POSITION_CM,POSITION_DM,POSITION_FB,POSITION_ST,POSITION_W
Brenden Aaronson,AM,Premier League,22.0,25.051661037891673,13.87118653587124,2.2959134578704834,-0.005401885136961937,0.10678326338529587,-0.011561715975403786,0.0078999949619174,0.003708941163495183,0.013581313192844391,0.004567693918943405,0.006273292005062103,0.004389301408082247,-0.004515610635280609,-0.0031771771609783173,0.0047454130835831165,-0.00021860237757209688,0.002890748903155327,0.019746478646993637,0.009014192037284374,0.009779051877558231,0.006013588048517704,0.01778285950422287,-0.0025069639086723328,0.0013365094782784581,0.011221244931221008,0.0017219122964888811,0.019322531297802925,0.001244054175913334,0.0013369160005822778,-0.000616801087744534,0.0027348746079951525,0.0022753181401640177,-0.0025832869578152895,-0.005894812755286694,0.002552193123847246,-0.007186305243521929,-0.01081870123744011,-0.006568053271621466,0.007167401257902384,-0.027087941765785217,-0.0033890388440340757,-0.00889689289033413,0.008191854692995548,0.18259793519973755,-0.00012459448771551251,0.3964509069919586,-9.862355364020914e-05,0.005854409653693438,6.967164154048078e-06,0.0,0.18715544044971466,0.0,0.00450311740860343,-0.0001728832139633596,0.00020204714382998645,-4.01066463382449e-05,0.010251428931951523,4.438078758539632e-05,0.0016792071983218193
Brooke Norton-Cuffy,FB,Serie A,15.0,11.178730267567659,-25.47513154954894,2.3183977603912354,0.0007045255042612553,0.15359054505825043,-0.018688371405005455,-0.013360070064663887,0.004058853257447481,-0.0165848508477211,-0.01185220293700695,0.006244461052119732,0.007417068816721439,0.007601158227771521,0.0029516462236642838,-0.0580817386507988,-0.0006387362955138087,0.002535472624003887,0.03235984221100807,-0.004823402501642704,-0.007850364781916142,0.007916862145066261,0.0028434896375983953,-0.0010203584097325802,-0.006330364383757114,0.002218222711235285,0.0023582279682159424,-0.022115282714366913,-0.0016575646586716175,0.0004754679393954575,-0.0017682028701528907,0.0020951705519109964,0.0016690421616658568,-0.0016137236962094903,-0.004689245950430632,-0.01386341918259859,-0.004414689261466265,-0.012090807780623436,-0.009920169599354267,0.013914572075009346,-0.018003737553954124,-0.015039247460663319,0.006824064999818802,-0.012271061539649963,0.23425517976284027,0.05155538022518158,0.005128623452037573,1.31061797219445e-05,0.011385723948478699,1.4223168363969307e-05,0.0,-0.051198117434978485,0.0004904340021312237,-0.0013341628946363926,-0.0010313652455806732,0.00020237709395587444,0.0,-0.06928803026676178,0.0,0.0
Bruno Ogbus,CB,Bundesliga,15.0,11.052037493293476,-26.31975004471016,2.328640937805176,0.004127743653953075,-0.10791526734828949,-0.014530162326991558,-0.015765821561217308,-0.002134448615834117,-0.009103100746870041,-0.008576548658311367,-0.011811023578047752,0.0011954602086916566,0.04111273214221001,0.0013556558405980468,0.004451825749129057,-0.00011275813449174166,0.00016646926815155894,-0.013100109063088894,-0.000399608863517642,0.00035079781082458794,-0.003159142332151532,-0.0034462767653167248,-0.009970979765057564,-0.002996709430590272,0.0033834686037153006,0.00011630100198090076,-0.014581779949367046,-0.0007812302792444825,-0.0013748029014095664,0.007456169463694096,-0.0007463906076736748,-0.0001271808287128806,-0.0002623769105412066,-0.0005654743290506303,-0.0022213610354810953,0.02587871067225933,-0.022614605724811554,-0.018775969743728638,0.010081338696181774,0.03546622395515442,0.0006203686352819204,-0.008722473867237568,-0.010763175785541534,0.3183305859565735,-0.008110535331070423,0.021431436762213707,-0.0002497771929483861,0.014727757312357426,8.298091415781528e-05,0.0,-0.04294415935873985,-0.0017654673429206014,-0.000217773747863248,0.0,0.0,-0.00043058209121227264,0.008050153963267803,0.0,0.0004850718250963837
Bryan Cristante,DM,Serie A,7.0,7.39566972880189,5.652424697169854,2.3183977603912354,-0.0015239340718835592,0.17318511009216309,-0.017714906483888626,-0.016231654211878777,0.0017812192672863603,0.003090322483330965,-0.014967854134738445,-0.009976804256439209,-0.016471298411488533,0.01654989831149578,0.0036308031994849443,-0.0024190901312977076,-0.0006663126405328512,0.010920793749392033,0.021219350397586823,0.001617136411368847,-0.0032134810462594032,-0.009006834588944912,-0.01032580342143774,-0.0012828726321458817,-0.0002463902928866446,0.0024763706605881453,0.0015001785941421986,-0.013354666531085968,-0.0015574751887470484,-0.0015983365010470152,-0.007179404608905315,-0.003983820788562298,0.00196947087533772,0.0004405712825246155,0.02238856628537178,-0.00933838915079832,-0.002977650845423341,0.05635378882288933,0.02772648259997368,-0.010726535692811012,0.003999160602688789,-0.0017937475349754095,-0.008459235541522503,-0.004983187187463045,-0.6236142516136169,-0.022876771166920662,0.2976486086845398,1.31061797219445e-05,0.007456162013113499,2.459917959640734e-05,0.0,-0.037168435752391815,0.0004904340021312237,-0.00048388325376436114,-0.0007511968724429607,0.0014036607462912798,0.0,0.008327635005116463,0.0,0.0
Bryan Gil,W,La Liga,8.0,5.118893140780177,-36.01383574024779,2.304319143295288,-0.0027506796177476645,-0.013791979290544987,-0.011852431111037731,0.0029884891118854284,-0.01053556241095066,0.010503233410418034,0.002807962242513895,-0.007667595986276865,0.005863964557647705,0.028873605653643608,0.005949741695076227,-0.023419305682182312,0.004924573469907045,-0.005591082852333784,0.01942874677479267,-0.0013176798820495605,-0.0001108266442315653,0.007222567684948444,-0.00441817007958889,-0.005296947434544563,0.0013256764505058527,-0.00043853154056705534,0.000881819985806942,0.058008939027786255,0.0036964707542210817,0.012080945074558258,-0.0007465544040314853,0.003907481208443642,-0.0023851364385336637,-0.02196620963513851,-0.0030145742930471897,-0.004264200571924448,-0.004132385831326246,-0.006259656976908445,0.0338316336274147,0.007789097726345062,-0.010006478987634182,-0.0057500251568853855,-0.006447029300034046,-0.004002951085567474,0.05745028331875801,0.0826563760638237,-0.5886760354042053,0.0,-0.06283070892095566,-0.0008874381892383099,0.0,-0.04298088327050209,0.00016362650785595179,-0.00021351571194827557,0.0,0.0,-0.0003144028305541724,0.00854648370295763,0.00022922098287381232,0.0
Bryan Okoh,CB,Ligue 1,4.0,4.917897781058994,22.947444526474857,2.328640937805176,-0.010388421826064587,-0.13367249071598053,0.039733439683914185,-0.019503982737660408,3.596637543523684e-05,0.0002382946404395625,-0.008564069867134094,-0.001320176525041461,0.0016768058994784951,0.0007444152142852545,0.001795063610188663,0.007655175402760506,0.000487102079205215,0.0005335633759386837,-0.026550058275461197,-0.001679372857324779,0.0017151499632745981,-0.0020753343123942614,-0.0028086225502192974,-0.0034378233831375837,-0.0004555573977995664,0.0007882826030254364,-0.0018395783845335245,-0.02743946574628353,-0.0017753541469573975,-0.0004068340640515089,0.001703153015114367,0.0026578130200505257,0.002933211624622345,0.012495570816099644,-0.0034242328256368637,-0.00025150543660856783,-0.008710493333637714,-0.019767355173826218,-0.024663003161549568,-0.01174125075340271,0.03363995626568794,0.006861518137156963,0.004850574303418398,-0.008028948679566383,0.16674421727657318,-0.0101504847407341,-0.48468467593193054,6.698635115753859e-05,0.012021898292005062,-0.00028889652458019555,0.0,-0.04221042990684509,-0.0017654673429206014,-0.0007326501072384417,0.0,0.0,-4.015766899101436e-05,0.008239656686782837,0.0,9.993301500799134e-05
Bryan Zaragoza,W,La Liga,8.0,8.602083025530142,7.526037819126774,2.2959134578704834,0.005495259538292885,-0.06930264085531235,-0.016961975023150444,0.01072796992957592,-0.008028053678572178,0.019747518002986908,0.012659761123359203,-0.000634252792224288,-0.00300281448289752,0.05939370021224022,0.010475660674273968,0.005123100709170103,0.0015438105911016464,-0.0009257433703169227,-0.008823711425065994,0.009987643919885159,-0.006468323990702629,0.013459168374538422,-0.004034367855638266,0.012051587924361229,-0.001795462565496564,-0.0010857392335310578,0.0012093402910977602,0.042713455855846405,0.0013159416848793626,-0.0003021398442797363,-0.00043694020132534206,-0.005177652463316917,-0.006580065935850143,-0.0075337993912398815,-0.003381942166015506,-0.0016574771143496037,-0.007736049126833677,0.0015003063017502427,0.01970813423395157,-0.0037400461733341217,-0.014157713390886784,-0.0028431660030037165,0.0052748266607522964,0.14051829278469086,0.1151694655418396,-0.033857960253953934,-0.24854816496372223,-7.985971751622856e-05,-0.0332852378487587,0.0023428078275173903,0.0,-0.043584924191236496,0.0,-0.0005561379948630929,-0.00026674350374378264,0.0008537634857930243,-6.285571726039052e-05,0.008695729076862335,0.0014496085932478309,-0.0004981845268048346
Buba Sangaré,FB,La Liga,4.5,4.303547673215164,-4.365607261885253,2.328640937805176,-0.017247626557946205,-0.2194376289844513,-0.013668405823409557,-0.016413362696766853,0.00032080442178994417,-0.012752478942275047,-0.016312990337610245,-0.011826401576399803,0.0022636575158685446,0.0005900823161937296,-0.0004570266173686832,0.00586271658539772,-0.00021061243023723364,-0.0024672194849699736,-0.0640149712562561,-0.007312466390430927,0.00025864975759759545,-0.0035582133568823338,-0.002754529472440481,0.004666341934353113,-0.007759603671729565,-0.004044051747769117,0.0009584458312019706,-0.025944119319319725,0.0013813215773552656,0.0021182021591812372,-0.0031683328561484814,-0.0010328438365831971,0.0014787651598453522,0.0019745160825550556,-0.002228347584605217,0.0010608413722366095,-0.0090573038905859,-0.007811893243342638,-0.018002038821578026,0.00884310808032751,-0.02000640332698822,-0.00018001161515712738,0.01339765079319477,-0.008013932034373283,0.35274967551231384,0.03284429386258125,-0.4690118432044983,3.935140193789266e-05,-0.04273385927081108,8.298091415781528e-05,0.0,-0.0459805503487587,-0.002703552832826972,-0.0006763319834135473,0.0,0.0,-6.497391586890444e-05,-0.03440067172050476,0.0,9.993301500799134e-05
CJ Egan-Riley,CB,Ligue 1,9.0,6.634021021192568,-26.288655320082576,2.304319143295288,-0.020260978490114212,-0.20430588722229004,-0.00956192146986723,-0.019103003665804863,0.0021330188028514385,-0.017068104818463326,-0.01167252752929926,2.3116266675060615e-05,-0.035248029977083206,0.03437503054738045,0.0016265781596302986,0.002309845294803381,0.0023084930144250393,-0.007229313254356384,-0.09060429781675339,0.005928218364715576,-0.000592652300838381,-0.0024388472083956003,-0.0015844320878386497,-0.003985982853919268,0.002926341723650694,-0.0016298491973429918,0.0018619258189573884,-0.016795111820101738,-0.005793474614620209,0.0009647623519413173,0.0005042521515861154,-0.0008382044034078717,-0.0018281125230714679,-0.003899642964825034,0.059759944677352905,0.04364071786403656,0.04027125984430313,-0.006326284725219011,-0.031538546085357666,-0.004524862859398127,0.010924207977950573,0.012484497390687466,0.002971335779875517,0.005355875473469496,0.17992112040519714,-0.016403859481215477,-0.15565069019794464,0.0,0.00865275226533413,0.0006447831983678043,0.0,-0.03720167279243469,0.0002614834229461849,-0.0002056219964288175,0.0,0.0,-0.0003144028305541724,0.014877470210194588,0.00017587080947123468,0.0
Caio Henrique,FB,Ligue 1,12.0,8.638591281178979,-28.01173932350851,2.304319143295288,0.009986297227442265,0.017721159383654594,-0.012452994473278522,-0.011239244602620602,0.0014168976340442896,-0.01577385514974594,-0.013149975799024105,-0.005452859215438366,0.008294130675494671,-0.008694908581674099,0.0013812287943437696,0.005067284684628248,-0.0005153404781594872,0.0037232839968055487,0.017614543437957764,0.0020941216498613358,-0.0005789932329207659,-0.003931590821594,-0.0017413401510566473,-0.0019474062137305737,0.0020235469564795494,0.0023995109368115664,-9.491878881817684e-05,-0.029376668855547905,-0.004187685437500477,0.0002006908762268722,-0.002625781809911132,-0.0007144122500903904,-0.004950183909386396,-0.0037371900398284197,-0.004694337025284767,-0.007571961265057325,-0.004501879680901766,0.015382412821054459,0.03281909227371216,0.009390843100845814,-0.009522059932351112,-0.005408094730228186,-0.00022933728178031743,-0.006160722114145756,-0.11424069851636887,0.10642744600772858,0.08128136396408081,0.0,0.01507048960775137,0.0006447831983678043,0.0,-0.048297055065631866,0.0001828620006563142,-0.000382526486646384,0.0,0.0,-0.0003144028305541724,-0.04935108870267868,0.0001752507669152692,0.0
Callum Wilson,ST,Premier League,4.0,6.201510016660189,55.037750416504714,2.3067269325256348,-0.0066385045647621155,-0.054269205778837204,0.0422598272562027,0.1575489193201065,0.0010014523286372423,0.012542822398245335,0.01280797366052866,-2.4211214622482657e-05,0.030855242162942886,-0.007900512777268887,-0.00271392147988081,0.0029608639888465405,-0.0006879307329654694,-0.000472619867650792,-0.0033188643865287304,0.007503715809434652,0.009324689395725727,-0.0014201509766280651,0.0037685518618673086,0.00397274037823081,0.0020206240005791187,0.0101237241178751,0.000936679367441684,0.03088013082742691,0.001590363448485732,0.0007885531522333622,-0.005084337200969458,0.003263254417106509,-0.0039613316766917706,-0.009909684769809246,0.0040936595760285854,-0.010179132223129272,-0.00043945282232016325,-0.011583064682781696,-0.01155222300440073,-0.014232396148145199,0.0071173300966620445,0.0009079581941477954,0.0026948959566652775,-0.03407437726855278,-0.917994499206543,-0.02779042162001133,0.2648325264453888,0.0002053389180218801,0.013360816054046154,4.532056482275948e-05,0.0,0.15614910423755646,-9.722822142066434e-05,-0.00011580310820136219,0.0,5.2279156079748645e-05,-0.0003933901898562908,0.008750851266086102,0.0,5.814754331368022e-05
Calvin Bassey,CB,Premier League,28.0,21.52494916351867,-23.125181558861893,2.304319143295288,0.0012819725088775158,0.15085731446743011,-0.010581753216683865,-0.014967753551900387,-0.0003162780194543302,-0.01303726527839899,-0.016083471477031708,-0.0005194403347559273,0.007997073233127594,0.021009361371397972,0.0005076611996628344,0.0017320339102298021,0.002558568026870489,-0.0017801767680794,0.026223691180348396,0.0018312378088012338,-0.0003480968589428812,-0.0018387692980468273,-0.009711635299026966,-0.003881727810949087,0.0003410853969398886,-0.00041287537897005677,-0.0004890322452411056,-0.017881888896226883,-0.0032693559769541025,-0.002194196917116642,0.014343916438519955,-0.0026017928030341864,-0.004384738393127918,-0.0034469091333448887,0.0017883444670587778,0.007264671381562948,0.016006678342819214,-0.005139146000146866,-0.03133034706115723,-0.0034314331132918596,0.005651497282087803,-0.006357115227729082,-0.0002205698110628873,-0.02040259912610054,0.15033772587776184,-0.038970623165369034,0.4211004376411438,0.0,0.008313297294080257,-0.000305423658574,0.0,0.1709974855184555,0.001181905623525381,-0.00034140466595999897,0.0,0.0,-0.0003144028305541724,0.013362303376197815,0.00017587080947123468,0.0
Calvin Verdonk,FB,Ligue 1,2.5,5.68902092894711,127.56083715788438,2.328640937805176,0.003994539845734835,-0.13698069751262665,-0.01772855594754219,-0.01821262016892433,0.00045142919407226145,-0.00792542565613985,-0.011470237746834755,-0.008881555870175362,-0.03774888440966606,-0.004945605527609587,0.0026107493322342634,0.0018726025009527802,-0.0032101916149258614,-0.0006638629711233079,-0.02063196711242199,-0.003962115850299597,-1.9260216504335403e-05,-0.002399022690951824,-0.00480413343757391,-0.004529844969511032,0.007836743257939816,-0.007893135771155357,0.0016546890838071704,-0.02441641315817833,-0.0008106169989332557,-0.0008138543926179409,-0.0004205125733278692,-0.00031188796856440604,0.0009404878364875913,0.00646888418123126,0.021375877782702446,-1.7002850654534996e-05,-0.011808635666966438,0.05023922771215439,0.02593025006353855,-0.006432104855775833,-0.01623682864010334,1.1935997463297099e-05,0.008578626438975334,-0.015047084540128708,-0.13255566358566284,-0.018850769847631454,0.024179732427001,3.935140193789266e-05,0.010193726047873497,-0.00028889652458019555,0.0,-0.05063272640109062,-0.0014409953728318214,-0.0004091997107025236,0.0,0.0,-6.497391586890444e-05,-0.022374212741851807,0.0,0.00038913541357032955
Cameron Puertas,CM,Bundesliga,7.0,3.2407622847501276,-53.70339593214103,2.2959134578704834,-0.006905488669872284,0.029006270691752434,-0.01799635961651802,-0.021690595895051956,-0.00019963658996857703,0.018636425957083702,0.0038077046629041433,-0.006067458540201187,-0.017605846747756004,-0.016838418319821358,-0.005574950482696295,0.005761540029197931,-0.0011360322823747993,-0.007551428861916065,0.01672971434891224,-0.0008063321001827717,-0.002024204470217228,-0.0022029548417776823,-0.009732537902891636,-0.001692459685727954,-0.002996693830937147,0.013109379447996616,-0.0012058704160153866,0.005287604872137308,-0.00016793642134871334,0.001955826533958316,-0.001431463286280632,0.0032431406434625387,0.001312707201577723,-0.003248360473662615,-0.004613430239260197,-0.00629601301625371,-0.00644909031689167,-0.0033163034822791815,0.006519764196127653,0.0067137982696294785,-0.023210452869534492,-0.0014905891148373485,0.004019469954073429,-0.006430479697883129,-0.1130879670381546,-0.043191298842430115,-0.5984501838684082,0.0002802358358167112,0.010243472643196583,6.967164154048078e-06,0.0,-0.05004768446087837,0.0,-0.00039402005495503545,-0.0009487348143011332,-0.000729704275727272,-6.285571726039052e-05,0.007671157829463482,4.438078758539632e-05,0.00027331148157827556
Carl Starfelt,CB,La Liga,4.5,4.907187187475271,9.04860416611714,2.328640937805176,0.0009860476711764932,-0.010094678029417992,-0.01809082180261612,-0.013112382963299751,-0.0013151512248441577,-0.01011284813284874,-0.00994149874895811,-0.0019038812024518847,0.005255390889942646,-0.006311463192105293,-0.00021572047262452543,-0.0027022529393434525,-0.0009783098939806223,0.002030417323112488,0.018995609134435654,-0.0028739203698933125,-0.0004046934191137552,-0.004383770748972893,-0.007337112445384264,-0.0002939585829153657,-0.0025596250779926777,-0.007961457595229149,-0.0018082356546074152,-0.023554479703307152,-0.0009695498738437891,0.0013724294258281589,0.010852319188416004,0.0008041146211326122,0.0011324738152325153,0.004828120581805706,0.024330291897058487,0.043561410158872604,0.13811945915222168,-0.013790272176265717,-0.024369144812226295,0.03467875346541405,0.02700921520590782,0.0008122897706925869,0.005505268462002277,-0.015857134014368057,-0.38900455832481384,-0.029085341840982437,-0.20624954998493195,7.292749069165438e-05,-0.049765635281801224,8.298091415781528e-05,0.0,-0.02595701813697815,-0.0009233788005076349,-0.0003196324687451124,0.0,0.0,-0.00043058209121227264,0.00942320004105568,0.0,0.00035404227674007416
Carles Aleñá,CM,La Liga,3.0,3.3425278216411067,11.417594054703557,2.3183977603912354,-0.008721559308469296,0.034661900252103806,-0.02741638384759426,-0.007110379636287689,-0.011608733795583248,0.004216308705508709,-0.02280937135219574,-0.010429622605443,0.004709277767688036,-0.013340502977371216,-0.00043057900620624423,0.007719723973423243,0.008267572149634361,-0.010760280303657055,0.02754424884915352,-0.001511845039203763,-0.003825419582426548,-0.006263528950512409,-0.012074626982212067,-0.0010515836765989661,-7.600724347867072e-05,0.0011725806398317218,0.0011820034123957157,0.03058880940079689,-0.0004594598722178489,-0.002234147395938635,-0.0010931591968983412,0.0034208667930215597,0.0018555265851318836,-0.002422560006380081,-0.009838635101914406,-0.010029474273324013,-0.005542545113712549,0.001589953782968223,0.014528988860547543,0.02672431990504265,-0.01392083428800106,-0.004028161987662315,-0.0011928435415029526,-0.0001624372962396592,-0.1285029947757721,-0.009268604218959808,-0.5949096083641052,1.31061797219445e-05,-0.04078063368797302,2.459917959640734e-05,0.0,-0.056227464228868484,-0.0006373844807967544,-0.0015596651937812567,-0.0007058365736156702,-0.003392969723790884,0.0,0.00617907103151083,0.0,0.0
Carlos Augusto,FB,Serie A,23.0,16.029682280791178,-30.3057292139514,2.3183977603912354,-0.013538971543312073,-0.025662550702691078,-0.017224498093128204,-0.02020825631916523,0.0025360211730003357,0.004337648395448923,-0.0028761725407093763,-0.007204344496130943,-0.030609512701630592,0.004236564971506596,-0.003376855980604887,0.0002111617650371045,0.0014368266565725207,0.00010029114491771907,0.022013898938894272,0.00042574258986860514,-0.0021418165415525436,-0.008592259138822556,0.0028826124034821987,-0.0014047545846551657,-0.0026429621502757072,0.0001888470142148435,-0.0066003999672830105,-0.01886802911758423,-0.0014622693415731192,-0.0020371009595692158,-0.000249195727519691,0.0015135831199586391,0.0010174631606787443,0.003260035300627351,0.017550557851791382,-0.006618422456085682,0.010210966691374779,0.00043564382940530777,0.004399281460791826,0.016404449939727783,-0.013538334518671036,-0.004635518882423639,0.0013972098240628839,0.0002800847578328103,0.08438381552696228,-0.02237890474498272,0.6400049924850464,1.31061797219445e-05,0.010703378356993198,0.00032242125598713756,0.0,-0.048753079026937485,0.00037032586988061666,-0.0006751275504939258,-0.0008288361132144928,0.00023641092411708087,0.0,-0.05218317359685898,0.0,0.0
Carlos Domínguez,CB,La Liga,2.0,3.291713283070856,64.58566415354281,2.328640937805176,-0.014404564164578915,-0.17837128043174744,-0.013221228495240211,-0.012206261046230793,-0.0010837760055437684,-0.012603049166500568,-0.006064953748136759,-0.010476436465978622,0.03221169859170914,0.0005371312145143747,0.00026628264458850026,0.002012343378737569,7.424241630360484e-05,0.001307855942286551,-0.038094617426395416,-0.0027391642797738314,-8.37319967104122e-05,-0.003409573808312416,-0.0031009437516331673,-0.007400012109428644,-0.0018548561492934823,0.0011898365337401628,-0.0016595558263361454,-0.022165434435009956,-0.0019488739781081676,0.001391281490214169,0.0009938104776665568,-0.00021891928918194026,0.002778594382107258,0.007675526197999716,0.025767512619495392,0.054026417434215546,0.02443862147629261,-0.025098953396081924,-0.030988119542598724,0.007564073894172907,0.01773800328373909,0.005260963458567858,0.010865014046430588,-0.013480850495398045,0.0511314757168293,-0.0128465062007308,-0.6134169697761536,4.529254510998726e-05,-0.05165274068713188,8.298091415781528e-05,0.0,-0.04351136088371277,-0.0026904551777988672,-0.0008897046209312975,0.0,0.0,-0.00043058209121227264,0.00683077285066247,0.0,-3.1096526072360575e-05
